"번호","구분","화장실명","소재지도로명주소","Latitude","Longitude","소재지지번주소","남녀공용화장실여부","남성용-대변기수","남성용-소변기수","남성용-장애인용대변기수","남성용-장애인용소변기수","남성용-어린이용대변기수","남성용-어린이용소변기수","여성용-대변기수","여성용-장애인용대변기수","여성용-어린이용대변기수","관리기관명","전화번호","개방시간","설치연월","WGS84위도","WGS84경도","화장실소유구분","화장실설치장소유형","오물처리방식","비상벨설치여부","비상벨설치장소","화장실입구CCTV설치유무","기저귀교환대유무","기저귀교환대장소","리모델링연월","데이터기준일자"
"1244","공중화장실","중부소방서","서울특별시 중구 퇴계로 394","37.5648219","127.0153596","무학동 43","N","8","5","0","0","0","0","6","0","0","중부소방서","02-2238-0188","00:00~24:00","","","","공공기관","공공용시설","수세식","N","없음","N","N","없음","","2021-05-13"
"1344","공중화장실","동대문역사문화공원역(5) 화장실","서울특별시 중구 마른내로 지하 162","37.5648118","126.9991962","광희동1가 235-6","N","4","4","0","0","0","0","10","0","0","서울교통공사","02-6311-5361","05:00~24:00","","37.56477768930","127.0062108692","공공기관","교통시설","수세식","Y","장애인화장실+남자화장실+여자화장실","Y","Y","남자화장실+여자화장실","","2022-03-11"
"1380","공중화장실","인현 지하상가","서울특별시 중구 마른내로 지하70","37.5648118","126.9991962","인현동2가 120-22","N","2","3","0","0","0","0","3","0","0","서울시설공단 상가운영처","02-2290-6390","06:00~24:00","","","","공공기관","기타","수세식","Y","남자화장실+여자화장실","Y","Y","여자화장실","","2022-03-14"
"2593","공중화장실","은행나무어린이공원화장실","서울특별시 마포구 성미산로29길 17-3, 은행나무어린이공원 화장실 (연남동)","37.5648098","126.922173","서울특별시 마포구 연남동 250-1 은행나무어린이공원 화장실","N","1","0","0","1","0","0","2","0","0","마포구청 자원순환과","02-3153-9234","00~24","1984-01","","","지방자치단체","공공용시설","수세식","Y","여자화장실","Y","N","없음","2020-01","2022-11-24"
"1326","공중화장실","롯데백화점 본점","서울특별시 중구 남대문로 81","37.5647202","126.9817016","","N","2","4","0","0","0","0","6","0","0","롯데백화점 시설안전팀","02-2118-5094","11:00~20:00","","","","민간","상업시설","수세식","N","없음","N","Y","여자화장실","","2021-05-13"
"1327","공중화장실","롯데백화점 에비뉴엘","서울특별시 중구 남대문로 81","37.5647202","126.9817016","","N","2","3","0","0","0","0","4","0","0","롯데백화점 시설안전팀","02-2118-5094","11:00~20:00","","","","민간","상업시설","수세식","N","없음","N","Y","여자화장실","","2021-05-13"
"1328","공중화장실","롯데백화점 영플라자","서울특별시 중구 남대문로 81","37.5647202","126.9817016","","N","2","3","0","0","0","0","3","0","0","롯데백화점 시설안전팀","02-2118-5094","11:00~20:00","","","","민간","상업시설","수세식","N","없음","N","Y","여자화장실","","2021-05-13"
"1270","공중화장실","세화주유소","서울특별시 중구 왕십리로 403","37.5647176","127.0254838","신당동 741","N","1","3","0","0","0","0","1","0","0","세화주유소","02-2234-3451","정시","","","","민간","주유소·충전소","수세식","N","없음","N","N","없음","","2021-05-13"
"553","개방화장실","순복음교회 성동성전","서울특별시 성동구 천호대로 316, 순복음교회 성동성전 (용답동)","37.564665","127.0548151","서울특별시 성동구 용답동 1-4 순복음교회 성동성전","N","1","3","0","0","0","0","1","0","0","청소행정과 민간개방","","04~22시","","","","민간","기타","수세식","N","없음","N","N","없음","","2020-09-22"
"4247","공중화장실","신방화역","서울특별시 강서구 방화대로 지하301","37.5646012","126.8169076","서울특별시 강서구 방화동 217-156","N","4","3","1","0","0","0","11","1","0","서울시메트로9호선㈜","02-2656-0904","05:00~24:00","2009-08","","","민간","교통시설","수세식","Y","장애인화장실+남자화장실+여자화장실","Y","Y","남자화장실+여자화장실","","2023-03-06"
"4261","공중화장실","방화1동주민센터 화장실","서울특별시 강서구 방화대로 330","37.5646012","126.8169076","서울특별시 강서구 마곡동 733-2","N","8","8","1","0","0","0","12","1","0","강서구 방화1동 주민센터","02-2600-7975","09:00~18:00","2017-08","","","지방자치단체","공공용시설","수세식","N","없음","N","N","없음","","2023-03-06"
"3962","개방화장실","서흥빌딩","서울특별시 동대문구 장한로 40(장안동)","37.5646","127.0670317","","N","2","3","0","0","0","0","3","0","0","서흥빌딩","22458084","07:00~23:00","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-12-31"
"1271","공중화장실","신당동주유소","서울특별시 중구 다산로 242","37.5645746","127.0164982","신당5동 101-9","N","1","2","0","0","0","0","1","0","0","신당동주유소","02-2252-6688","정시","","","","민간","주유소·충전소","수세식","N","없음","N","N","없음","","2021-05-13"
"1183","공중화장실","중구보건소","서울특별시 중구 다산로 39길 16","37.5645735","127.0150686","무학동 50-5","N","2","2","0","0","0","0","2","0","0","중구보건소","02-3396-6322","09:00~18:00","","","","지방자치단체","공공용시설","수세식","Y","장애인화장실","N","N","없음","","2021-05-13"
"2011","개방화장실","대한예수교장로회동성교회","서울특별시 광진구 능동로 395","37.5645543","127.0831634","","N","1","2","0","0","0","0","2","0","0","광진구 청소과","02-450-1375","09:00~22:00","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-01-21"
"1978","개방화장실","대원 주유소","서울특별시 광진구 용마산로 122","37.5645204","127.0870429","","N","1","1","0","0","0","0","1","0","0","광진구 청소과","02-450-1375","00:00~00:00","","","","민간","주유소·충전소","수세식","N","없음","N","N","없음","","2022-01-21"
"1248","공중화장실","소공지하상가C","서울특별시 중구 소공로 지하102","37.5644665","126.9789123","남대문로2가 9-9","N","2","2","0","1","0","0","4","0","0","서울시설공단 상가운영처","02-2290-6458","04:30~23:30","","37.56394934849","126.9812604125","공공기관","기타","수세식","Y","남자화장실+여자화장실","Y","N","없음","","2022-03-14"
"1249","공중화장실","소공지하상가B","서울특별시 중구 소공로 지하102","37.5644665","126.9789123","남대문로2가 9-9","N","4","6","1","1","1","0","10","2","1","서울시설공단 상가운영처","02-2290-6458","04:30~23:30","","","","공공기관","기타","수세식","Y","장애인화장실+남자화장실+여자화장실","Y","Y","남자화장실+여자화장실","","2022-03-14"
"1250","공중화장실","소공지하상가A","서울특별시 중구 소공로 지하102","37.5644665","126.9789123","남대문로2가 9-9","N","3","2","0","1","0","0","6","0","0","서울시설공단 상가운영처","02-2290-6458","08:00~20:00","","","","공공기관","기타","수세식","Y","남자화장실+여자화장실","N","N","없음","","2022-03-14"
"1386","공중화장실","회현지하상가","서울특별시 중구 소공로 지하58","37.5644665","126.9789123","충무로1가 52-41","N","4","3","1","1","2","0","8","1","2","서울시설공단 상가운영처","02-2290-6542","05:00~24:00","","37.56068690584","126.9826394827","공공기관","기타","수세식","Y","장애인화장실+남자화장실+여자화장실","Y","Y","남자화장실+여자화장실","","2022-03-11"
"508","개방화장실","장안빌딩","서울특별시 성동구 천호대로 320, 장안빌딩 (용답동)","37.5644253","127.0551287","서울특별시 성동구 용답동 2-3 장안빌딩","N","2","2","0","0","0","0","1","0","0","청소행정과 민간개방","","24시간","","","","민간","기타","수세식","N","없음","N","N","없음","","2020-09-22"
"1169","공중화장실","광희동주민센터","서울특별시 중구 퇴계로 303-9","37.5644117","127.0050125","광희동1가 252","N","2","3","0","0","0","0","2","0","0","광희동주민센터","02-3396-6655","09:00~18:00","","","","지방자치단체","공공용시설","수세식","Y","여자화장실","N","N","없음","","2021-05-13"
"1316","개방화장실","한림빌딩","서울특별시 중구 동호로 336","37.5643737","127.0028623","쌍림동 146-7","N","2","2","0","0","0","0","2","0","0","한림빌딩 관리실","02-2278-6857","정시","","","","민간","기타","수세식","N","없음","N","N","없음","","2021-05-13"
"1331","공중화장실","광희동 공중화장실","서울특별시 중구 마른내로 166","37.5643331","127.0062779","광희동1가 202-1","N","2","4","1","0","0","0","2","1","0","중구시설관리공단","02-2280-8384","00:00~24:00","","","","지방자치단체","기타","수세식","Y","여자화장실","Y","Y","여자화장실","","2021-05-13"
"1303","개방화장실","CT센터타워빌딩","서울특별시 중구 수표로 34","37.5643293","126.9903246","저동2가 24-1","N","1","2","1","0","0","0","2","1","0","CT센터타워빌딩","","정시","","","","민간","기타","수세식","N","없음","N","N","없음","","2021-05-13"
"2528","개방화장실","교홍빌딩","서울특별시 마포구 성산로 144, 교홍빌딩 1,2층 (성산동)","37.5643058","126.9094768","서울특별시 마포구 성산동 275-56 1,2층","N","3","6","0","0","0","0","6","0","0","교홍빌딩","","00~24","","","","민간","기타","수세식","N","없음","N","N","없음","","2022-11-24"
"1304","개방화장실","YWCA","서울특별시 중구 명동길 73","37.5642938","126.9861857","명동1가 1-6","N","2","2","0","0","0","0","3","0","0","YWCA 관리팀","02-774-9702","정시","","","","민간","기타","수세식","Y","여자화장실","N","N","없음","","2022-03-14"
"1367","공중화장실","서울시청 서소문청사 1층 로비","서울특별시 중구 덕수궁길 15","37.5642629","126.9746757","서소문동 37","N","2","3","1","1","1","0","5","1","1","서울시 총무과","02-2133-5662","08:00~22:00","","37.56448399467","126.9747186134","지방자치단체","공공용시설","수세식","Y","여자화장실+남자화장실","N","Y","남자화장실+여자화장실","","2022-03-14"
"1370","공중화장실","시립미술관 서소문본관","서울특별시 중구 덕수궁길 61","37.5642629","126.9746757","서소문동 37","N","2","2","0","0","0","0","2","0","0","서울시립미술관 총무과","02-2124-8874","10:00~19:00","","37.56443341379","126.9746691565","지방자치단체","공공용시설","수세식","Y","장애인화장실+여자화장실","N","Y","여자화장실","","2022-03-11"
"1839","공중화장실","이화여자대학교종합사회복지관","서울특별시 서대문구 이화여대길 52","37.5642551","126.9503079","","N","3","4","1","1","0","0","8","1","0","이화여자대학교 종합사회복지관","02-3277-3190","12시간","2000-01","37.563872","126.950716","민간","기타","수세식","N","없음","N","N","없음","2011-07","2022-03-21"
"2489","공중화장실","평화2(모험놀이터)","서울특별시 마포구 월드컵로 243-60, 서부공원녹지사업소 (성산동)","37.5642503","126.8975812","서울특별시 마포구 성산동 390-1 서부공원녹지사업소","N","3","4","1","1","0","0","8","1","0","서부공원녹지사업소 환경보전과","02-300-5558","00~24","","","","지방자치단체","공공용시설","수세식","Y","장애인화장실+여자화장실","N","Y","남자화장실+여자화장실","","2022-11-24"
"2490","공중화장실","평화1(연못휴게소)","서울특별시 마포구 월드컵로 243-60, 서부공원녹지사업소 (성산동)","37.5642503","126.8975812","서울특별시 마포구 성산동 390-1 서부공원녹지사업소","N","3","6","1","1","0","0","6","1","0","서부공원녹지사업소 환경보전과","02-300-5558","00~24","","","","지방자치단체","공공용시설","수세식","Y","장애인화장실+여자화장실","N","Y","남자화장실+여자화장실","","2022-11-24"
"2491","공중화장실","서부공원녹지사업소 화장실","서울특별시 마포구 월드컵로 243-60, 서부공원녹지사업소 1층 (성산동)","37.5642503","126.8975812","서울특별시 마포구 성산동 390-1 서부공원녹지사업소","N","3","5","1","1","0","0","7","1","0","서부공원녹지사업소 환경보전과","02-300-5558","07~23","","","","지방자치단체","공공용시설","수세식","Y","장애인화장실+여자화장실","N","Y","남자화장실+여자화장실","","2022-11-24"
"4230","공중화장실","홈플러스 가양점","서울특별시 강서구 양천로 431","37.5642454","126.8499416","서울특별시 강서구 가양동 18-24","N","3","5","0","0","0","0","5","0","0","홈플러스 가양점","02-2063-2080","10:00~24:00","2000-06","","","민간","기타","수세식","N","없음","N","Y","여자화장실","","2023-03-06"
